假	4697	1.987289
希	4697	1.987289
配	4693	1.985597
姚	4677	1.978827
肅	4674	1.977558
傷	4673	1.977135
幹	4670	1.975865
習	4652	1.968250
俊	4651	1.967826
歌	4651	1.967826
危	4644	1.964865
專	4630	1.958941
體	4623	1.955980
角	4583	1.939056
糧	4573	1.934825
衍	4570	1.933556
傅	4568	1.932709
寵	4563	1.930594
隋	4554	1.926786
負	4553	1.926363
谷	4553	1.926363
襄	4546	1.923401
折	4531	1.917055
司空	4526	1.914939
占	4517	1.911131
是以	4507	1.906900
施	4504	1.905631
薄	4497	1.902669
公主	4492	1.900554
震	4491	1.900131
怨	4488	1.898862
頭	4479	1.895054
智	4469	1.890823
五千	4465	1.889130
頃	4465	1.889130
至於	4462	1.887861
秩	4461	1.887438
大臣	4447	1.881515
寸	4446	1.881091
垂	4443	1.879822
蕃	4443	1.879822
賓	4439	1.878130
衡	4424	1.871783
俄	4419	1.869668
拒	4417	1.868822
目	4405	1.863744
貫	4404	1.863321
檢	4391	1.857821
僧	4388	1.856552
勳	4371	1.849359
藏	4359	1.844282
革	4356	1.843013
秀	4354	1.842167
回	4343	1.837512
財	4339	1.835820
儒	4338	1.835397
鳳	4332	1.832858
孤	4327	1.830743
指	4324	1.829474
米	4322	1.828627
避	4319	1.827358
篇	4318	1.826935
勸	4314	1.825243
友	4307	1.822281
剌	4305	1.821435
仕	4299	1.818896
雍	4291	1.815511
屢	4290	1.815088
辰	4287	1.813819
畏	4278	1.810011
商	4275	1.808742
宰	4268	1.805780
十年	4261	1.802818
適	4255	1.800280
科	4253	1.799434
太白	4250	1.798164
十八	4242	1.794780
洪	4238	1.793087
四十	4236	1.792241
窮	4231	1.790126
并	4230	1.789702
弱	4229	1.789279
俗	4228	1.788856
兵部	4219	1.785048
赦	4217	1.784202
茶陵	4213	1.782510
示	4206	1.779548
侵	4205	1.779125
衆	4204	1.778702
飛	4203	1.778279
刻	4202	1.777856
其後	4194	1.774471
世祖	4189	1.772355
十七	4189	1.772355
帛	4181	1.768971
答	4177	1.767278
蒙	4177	1.767278
謹	4175	1.766432
謁	4175	1.766432
違	4163	1.761355
妃	4158	1.759239
旱	4151	1.756278
條	4145	1.753739
契丹	4144	1.753316
戍	4144	1.753316
偽	4134	1.749085
毋	4131	1.747816
覆	4129	1.746970
鐵	4125	1.745277
杖	4122	1.744008
精	4121	1.743585
工	4120	1.743162
甯	4117	1.741892
孔子	4102	1.735546
況	4101	1.735123
博士	4092	1.731315
弼	4090	1.730469
然後	4088	1.729623
竊	4087	1.729199
序	4081	1.726661
旗	4075	1.724122
薛	4067	1.720738
例	4064	1.719468
廉	4059	1.717353
舟	4049	1.713122
速	4048	1.712699
呼	4046	1.711852
揚	4044	1.711006
翼	4028	1.704237
助	4021	1.701275
欽	4018	1.700006
魚	4007	1.695352
鈔	3993	1.689428
感	3992	1.689005
兄弟	3990	1.688159
詳	3989	1.687736
幼	3980	1.683928
掠	3973	1.680966
蘇	3972	1.680543
樞密院	3971	1.680120
之後	3970	1.679697
尉	3968	1.678851
沖	3961	1.675889
聚	3957	1.674197
屈	3947	1.669966
謙	3937	1.665735
漢書	3934	1.664466
毀	3927	1.661504
徽	3919	1.658119
穀	3916	1.656850
機	3915	1.656427
判	3912	1.655157
忘	3911	1.654734
寬	3907	1.653042
勇	3898	1.649234
宴	3889	1.645426
雜	3888	1.645003
潛	3881	1.642041
舞	3878	1.640772
皇太子	3877	1.640349
羽	3875	1.639503
井	3865	1.635272
館	3843	1.625964
縱	3841	1.625118
寺	3838	1.623848
限	3837	1.623425
采	3835	1.622579
紫	3830	1.620463
黑	3822	1.617079
均	3812	1.612848
予	3812	1.612848
辛	3806	1.610309
河東	3802	1.608617
斗	3792	1.604386
太原	3790	1.603540
逐	3789	1.603116
暴	3786	1.601847
